subscription_id,customer_id,plan,monthly_revenue,is_churned,created_at
4413,4413,Professional,199,0,2023-02-19
4414,4414,Professional,199,0,2024-04-24
4415,4415,Basic,49,0,2023-01-19
4416,4416,Basic,99,0,2024-04-06
4417,4417,Professional,999,0,2024-10-21
4418,4418,Professional,99,0,2023-04-19
4419,4419,Basic,999,0,2024-05-22
4420,4420,Enterprise,99,0,2023-01-13
4421,4421,Professional,999,0,2023-11-22
4422,4422,Basic,499,0,2024-09-09
4423,4423,Professional,999,1,2023-06-29
4424,4424,Basic,49,0,2023-01-21
4425,4425,Basic,499,0,2024-07-06
4426,4426,Enterprise,49,0,2024-07-07
4427,4427,Basic,49,0,2023-06-07
4428,4428,Enterprise,999,0,2024-09-29
4429,4429,Basic,999,0,2023-04-04
4430,4430,Basic,499,1,2024-10-24
4431,4431,Basic,199,1,2023-12-20
4432,4432,Enterprise,499,0,2023-10-15
4433,4433,Enterprise,499,0,2023-12-24
4434,4434,Enterprise,999,0,2023-09-27
4435,4435,Professional,49,0,2024-04-12
4436,4436,Professional,49,0,2023-02-27
4437,4437,Basic,49,1,2023-09-26
4438,4438,Basic,999,0,2023-03-30
4439,4439,Enterprise,49,0,2024-04-15
4440,4440,Professional,999,0,2023-07-17
4441,4441,Professional,49,0,2023-02-26
4442,4442,Professional,99,1,2024-08-22
4443,4443,Basic,49,0,2023-05-09
4444,4444,Basic,99,1,2023-06-10
4445,4445,Professional,99,0,2023-12-06
4446,4446,Basic,199,0,2023-02-05
4447,4447,Enterprise,199,0,2023-01-19
4448,4448,Enterprise,199,0,2024-09-15
4449,4449,Basic,199,0,2023-07-22
4450,4450,Enterprise,999,0,2023-07-08
4451,4451,Professional,999,0,2023-06-22
4452,4452,Basic,49,0,2024-05-22
4453,4453,Professional,999,1,2023-07-02
4454,4454,Basic,999,1,2023-09-02
4455,4455,Professional,199,1,2023-09-30
4456,4456,Enterprise,199,0,2024-09-01
4457,4457,Basic,99,0,2023-07-14
4458,4458,Professional,49,0,2024-03-08
4459,4459,Professional,99,0,2024-02-02
4460,4460,Enterprise,199,0,2024-03-13
4461,4461,Basic,99,1,2024-09-08
4462,4462,Professional,199,0,2024-08-26
4463,4463,Basic,499,0,2023-12-05
4464,4464,Professional,999,0,2024-07-24
4465,4465,Enterprise,499,0,2024-05-29
4466,4466,Enterprise,499,1,2023-12-08
4467,4467,Basic,99,0,2023-11-17
4468,4468,Enterprise,199,0,2023-02-28
4469,4469,Enterprise,499,1,2024-08-18
4470,4470,Enterprise,99,0,2023-06-21
4471,4471,Enterprise,199,0,2023-07-15
4472,4472,Basic,999,0,2024-08-07
4473,4473,Professional,199,0,2023-10-21
4474,4474,Professional,49,0,2024-05-18
4475,4475,Basic,99,0,2024-03-29
4476,4476,Enterprise,199,0,2023-06-29
4477,4477,Professional,99,0,2024-04-08
4478,4478,Enterprise,499,0,2024-06-30
4479,4479,Professional,199,0,2023-04-06
4480,4480,Professional,999,1,2023-09-02
4481,4481,Basic,999,0,2023-08-25
4482,4482,Professional,49,0,2023-02-20
4483,4483,Enterprise,999,0,2024-10-10
4484,4484,Professional,99,1,2024-09-30
4485,4485,Enterprise,199,1,2023-09-03
4486,4486,Basic,999,1,2023-07-23
4487,4487,Basic,99,0,2023-06-21
4488,4488,Basic,999,0,2024-06-11
4489,4489,Professional,199,0,2024-02-06
4490,4490,Enterprise,199,0,2023-07-28
4491,4491,Professional,499,0,2024-04-07
4492,4492,Professional,49,0,2024-05-26
4493,4493,Professional,999,0,2023-12-19
4494,4494,Basic,199,0,2023-01-30
4495,4495,Professional,49,1,2024-01-23
4496,4496,Basic,49,0,2023-12-08
4497,4497,Basic,999,0,2023-09-01
4498,4498,Professional,49,0,2023-04-24
4499,4499,Basic,499,0,2024-03-20
4500,4500,Basic,49,0,2023-12-21
4501,4501,Basic,499,0,2023-03-25
4502,4502,Basic,999,0,2023-01-31
4503,4503,Enterprise,199,0,2023-12-01
4504,4504,Basic,999,0,2023-10-27
4505,4505,Professional,499,1,2023-11-27
4506,4506,Enterprise,999,0,2023-11-02
4507,4507,Basic,99,0,2024-08-25
4508,4508,Basic,499,0,2023-06-10
4509,4509,Basic,49,0,2023-01-13
4510,4510,Enterprise,99,0,2024-01-05
4511,4511,Enterprise,99,0,2024-03-08
4512,4512,Professional,999,0,2023-12-10
4513,4513,Basic,999,0,2023-01-05
4514,4514,Enterprise,49,0,2024-11-10
4515,4515,Basic,999,1,2023-08-19
4516,4516,Enterprise,999,0,2023-07-24
4517,4517,Basic,999,0,2023-08-11
4518,4518,Enterprise,499,0,2023-08-07
4519,4519,Basic,99,0,2023-09-02
4520,4520,Professional,199,0,2024-01-15
4521,4521,Professional,999,0,2023-11-19
4522,4522,Enterprise,999,0,2024-11-09
4523,4523,Basic,199,0,2023-07-16
4524,4524,Professional,49,0,2023-04-29
4525,4525,Professional,999,0,2023-11-02
4526,4526,Basic,99,0,2024-01-29
4527,4527,Basic,49,0,2024-09-14
4528,4528,Professional,199,0,2023-11-22
4529,4529,Enterprise,49,0,2024-08-02
4530,4530,Professional,49,0,2024-09-23
4531,4531,Basic,199,0,2024-04-21
4532,4532,Basic,999,0,2024-06-13
4533,4533,Basic,199,0,2024-07-08
4534,4534,Basic,999,0,2024-10-30
4535,4535,Professional,99,0,2023-12-24
4536,4536,Professional,49,0,2023-10-08
4537,4537,Enterprise,499,1,2023-05-08
4538,4538,Basic,99,0,2023-07-10
4539,4539,Professional,199,1,2023-09-12
4540,4540,Enterprise,999,0,2023-04-16
4541,4541,Professional,999,0,2023-08-04
4542,4542,Enterprise,999,0,2023-09-28
4543,4543,Professional,99,0,2024-05-20
4544,4544,Basic,499,1,2023-08-20
4545,4545,Professional,99,0,2023-03-24
4546,4546,Enterprise,499,0,2024-01-27
4547,4547,Enterprise,499,0,2024-02-13
4548,4548,Enterprise,999,0,2023-04-14
4549,4549,Basic,199,0,2023-06-04
4550,4550,Basic,999,0,2023-08-01
4551,4551,Enterprise,999,0,2024-10-06
4552,4552,Basic,49,0,2023-01-17
4553,4553,Basic,49,0,2023-07-15
4554,4554,Professional,49,0,2023-04-29
4555,4555,Basic,49,0,2023-06-28
4556,4556,Professional,99,0,2024-02-28
4557,4557,Basic,99,0,2023-05-30
4558,4558,Enterprise,999,0,2023-03-02
4559,4559,Basic,999,0,2023-07-17
4560,4560,Professional,499,0,2024-11-06
4561,4561,Enterprise,999,0,2024-07-14
4562,4562,Enterprise,49,0,2023-10-06
4563,4563,Basic,499,1,2024-03-26
4564,4564,Basic,99,0,2023-04-03
4565,4565,Enterprise,999,0,2023-11-24
4566,4566,Enterprise,999,0,2024-05-28
4567,4567,Professional,499,0,2023-05-08
4568,4568,Basic,999,0,2024-11-17
4569,4569,Professional,499,0,2023-10-11
4570,4570,Basic,499,0,2024-10-10
4571,4571,Basic,199,0,2023-04-29
4572,4572,Basic,999,1,2023-07-08
4573,4573,Enterprise,999,0,2024-02-10
4574,4574,Basic,99,0,2024-07-12
4575,4575,Professional,499,0,2024-04-16
4576,4576,Professional,999,0,2024-05-27
4577,4577,Enterprise,49,0,2024-05-18
4578,4578,Professional,199,0,2023-04-16
4579,4579,Enterprise,199,1,2024-04-21
4580,4580,Basic,99,0,2024-11-10
4581,4581,Basic,499,0,2024-10-22
4582,4582,Professional,999,1,2024-01-23
4583,4583,Enterprise,999,0,2024-08-05
4584,4584,Basic,199,0,2023-08-15
4585,4585,Professional,999,0,2024-07-25
4586,4586,Professional,999,0,2023-12-07
4587,4587,Professional,99,0,2024-03-06
4588,4588,Professional,499,0,2023-08-28
4589,4589,Basic,49,0,2023-09-26
4590,4590,Enterprise,999,0,2024-10-28
4591,4591,Professional,199,0,2024-02-04
4592,4592,Professional,199,0,2024-02-25
4593,4593,Professional,49,0,2024-11-10
4594,4594,Basic,199,0,2024-03-18
4595,4595,Enterprise,499,0,2024-04-16
4596,4596,Enterprise,999,0,2023-09-08
4597,4597,Basic,999,0,2023-10-27
4598,4598,Professional,99,0,2024-07-19
4599,4599,Professional,199,0,2024-06-05
4600,4600,Professional,99,0,2023-09-22
4601,4601,Professional,199,0,2024-05-07
4602,4602,Professional,49,0,2024-01-08
4603,4603,Enterprise,499,0,2023-09-05
4604,4604,Enterprise,999,0,2023-08-08
4605,4605,Professional,99,1,2024-10-03
4606,4606,Enterprise,49,1,2024-04-22
4607,4607,Enterprise,99,0,2023-04-11
4608,4608,Enterprise,499,0,2023-10-18
4609,4609,Basic,499,0,2023-05-31
4610,4610,Basic,999,0,2024-02-11
4611,4611,Professional,999,0,2023-05-11
4612,4612,Enterprise,199,0,2023-12-20
4613,4613,Professional,199,0,2024-06-07
4614,4614,Enterprise,99,0,2023-07-30
4615,4615,Professional,999,1,2023-07-31
4616,4616,Basic,499,1,2023-03-25
4617,4617,Basic,999,0,2023-11-08
4618,4618,Enterprise,99,1,2024-01-19
4619,4619,Basic,49,1,2024-03-11
4620,4620,Professional,199,1,2023-06-30
4621,4621,Enterprise,499,0,2023-06-12
4622,4622,Enterprise,999,0,2024-06-24
4623,4623,Basic,99,0,2023-03-05
4624,4624,Enterprise,99,0,2024-08-19
4625,4625,Professional,49,0,2024-03-26
4626,4626,Basic,99,0,2023-07-19
4627,4627,Basic,99,0,2023-02-09
4628,4628,Enterprise,49,0,2023-07-21
4629,4629,Professional,49,0,2023-02-20
4630,4630,Basic,99,0,2023-11-07
4631,4631,Basic,499,0,2024-07-19
4632,4632,Enterprise,99,0,2024-09-25
4633,4633,Basic,99,0,2023-05-13
4634,4634,Enterprise,199,0,2023-10-16
4635,4635,Basic,199,0,2023-11-20
4636,4636,Enterprise,499,0,2023-10-16
4637,4637,Basic,99,1,2023-11-21
4638,4638,Basic,999,0,2024-01-12
4639,4639,Professional,999,0,2024-03-12
4640,4640,Enterprise,99,0,2024-07-25
4641,4641,Enterprise,49,0,2023-08-04
4642,4642,Basic,99,0,2023-06-09
4643,4643,Basic,49,0,2023-06-16
4644,4644,Enterprise,199,0,2024-01-11
4645,4645,Enterprise,49,0,2023-04-26
4646,4646,Professional,999,1,2023-03-22
4647,4647,Professional,99,0,2024-01-02
4648,4648,Enterprise,199,1,2024-03-19
4649,4649,Enterprise,49,1,2024-07-09
4650,4650,Enterprise,499,0,2023-06-12
4651,4651,Basic,499,0,2023-09-26
4652,4652,Basic,49,0,2023-06-13
4653,4653,Enterprise,499,0,2023-01-21
4654,4654,Professional,49,0,2024-09-11
4655,4655,Enterprise,99,1,2023-10-15
4656,4656,Basic,999,0,2023-08-06
4657,4657,Enterprise,499,0,2024-03-10
4658,4658,Enterprise,999,0,2023-12-14
4659,4659,Basic,999,0,2023-05-03
4660,4660,Professional,999,0,2024-09-05
4661,4661,Enterprise,199,1,2023-11-09
4662,4662,Enterprise,49,0,2023-05-13
4663,4663,Professional,199,1,2024-03-05
4664,4664,Professional,49,1,2024-05-15
4665,4665,Basic,499,0,2023-05-07
4666,4666,Basic,199,0,2024-02-08
4667,4667,Enterprise,499,0,2023-05-18
4668,4668,Enterprise,499,0,2023-01-10
4669,4669,Professional,99,0,2024-09-07
4670,4670,Enterprise,49,0,2024-10-30
4671,4671,Basic,199,0,2023-09-26
4672,4672,Enterprise,99,1,2024-05-20
4673,4673,Enterprise,199,1,2024-05-03
4674,4674,Professional,199,0,2024-02-16
4675,4675,Basic,199,0,2023-08-20
4676,4676,Enterprise,199,0,2024-07-27
4677,4677,Basic,49,0,2023-11-29
4678,4678,Enterprise,999,1,2023-07-21
4679,4679,Enterprise,999,0,2023-11-08
4680,4680,Professional,49,0,2024-09-25
4681,4681,Enterprise,99,0,2023-07-09
4682,4682,Enterprise,49,0,2023-07-08
4683,4683,Professional,999,0,2023-12-06
4684,4684,Professional,49,0,2023-05-30
4685,4685,Enterprise,49,0,2023-06-28
4686,4686,Professional,49,0,2024-11-30
4687,4687,Basic,49,0,2024-04-24
4688,4688,Basic,199,0,2024-03-08
4689,4689,Professional,499,0,2024-01-07
4690,4690,Professional,999,0,2024-05-11
4691,4691,Basic,499,0,2024-03-28
4692,4692,Enterprise,199,0,2023-05-05
4693,4693,Professional,99,0,2023-08-16
4694,4694,Basic,99,1,2024-05-23
4695,4695,Enterprise,199,0,2023-01-20
4696,4696,Enterprise,49,1,2024-03-09
4697,4697,Enterprise,99,0,2024-07-25
4698,4698,Basic,99,0,2023-07-01
4699,4699,Basic,49,0,2024-06-21
4700,4700,Enterprise,199,0,2024-09-28
4701,4701,Basic,199,0,2024-11-23
4702,4702,Basic,499,0,2024-03-12
4703,4703,Basic,49,0,2024-07-03
4704,4704,Professional,999,0,2023-07-19
4705,4705,Professional,49,0,2023-04-07
4706,4706,Professional,199,0,2023-09-07
4707,4707,Professional,49,0,2024-04-07
4708,4708,Professional,49,0,2023-11-10
4709,4709,Basic,499,0,2024-02-13
4710,4710,Enterprise,199,0,2023-03-04
4711,4711,Basic,199,0,2023-12-23
4712,4712,Enterprise,499,0,2023-04-28
4713,4713,Basic,999,0,2023-08-14
4714,4714,Professional,199,0,2023-12-19
4715,4715,Basic,999,0,2024-01-09
4716,4716,Enterprise,999,0,2023-05-21
4717,4717,Basic,199,0,2023-07-04
4718,4718,Enterprise,199,0,2024-09-26
4719,4719,Basic,999,0,2024-06-20
4720,4720,Basic,199,0,2023-12-09
4721,4721,Basic,999,0,2024-10-31
4722,4722,Professional,999,0,2024-03-06
4723,4723,Basic,999,0,2024-06-23
4724,4724,Basic,499,0,2023-04-29
4725,4725,Basic,999,0,2023-08-22
4726,4726,Enterprise,99,0,2024-03-04
4727,4727,Enterprise,999,1,2024-03-28
4728,4728,Professional,49,1,2024-09-09
4729,4729,Basic,999,0,2023-08-25
4730,4730,Enterprise,199,0,2024-11-27
4731,4731,Enterprise,999,0,2024-02-03
4732,4732,Professional,499,0,2024-03-26
4733,4733,Basic,199,0,2024-05-13
4734,4734,Basic,499,0,2024-10-22
4735,4735,Professional,499,0,2024-11-26
4736,4736,Basic,999,0,2023-05-11
4737,4737,Enterprise,199,0,2023-02-17
4738,4738,Basic,199,1,2024-07-21
4739,4739,Enterprise,199,0,2024-03-01
4740,4740,Professional,999,0,2023-01-08
4741,4741,Enterprise,99,0,2023-06-28
4742,4742,Enterprise,999,0,2023-12-24
4743,4743,Enterprise,49,0,2023-03-23
4744,4744,Basic,999,0,2023-01-30
4745,4745,Enterprise,199,0,2023-03-27
4746,4746,Professional,999,0,2024-03-18
4747,4747,Enterprise,49,0,2024-08-27
4748,4748,Enterprise,499,0,2023-06-12
4749,4749,Basic,999,1,2024-07-15
4750,4750,Basic,199,1,2023-12-17
4751,4751,Basic,49,0,2024-08-02
4752,4752,Professional,499,0,2024-10-15
4753,4753,Basic,999,0,2023-03-17
4754,4754,Enterprise,49,0,2023-12-17
4755,4755,Enterprise,999,0,2023-02-04
4756,4756,Enterprise,999,0,2023-05-11
4757,4757,Enterprise,999,0,2024-11-14
4758,4758,Professional,49,0,2023-02-17
4759,4759,Enterprise,499,0,2024-11-05
4760,4760,Basic,99,0,2024-07-18
4761,4761,Enterprise,999,0,2024-08-16
4762,4762,Basic,199,0,2023-03-28
4763,4763,Enterprise,499,0,2024-03-24
4764,4764,Enterprise,499,0,2023-12-18
4765,4765,Professional,199,0,2024-03-31
4766,4766,Enterprise,999,0,2024-02-21
4767,4767,Basic,999,0,2023-07-08
4768,4768,Professional,99,0,2023-07-28
4769,4769,Professional,49,0,2024-09-26
4770,4770,Basic,199,0,2023-03-18
4771,4771,Professional,199,0,2024-04-27
4772,4772,Professional,499,0,2023-06-24
4773,4773,Professional,49,0,2023-04-18
4774,4774,Enterprise,49,1,2023-06-22
4775,4775,Basic,199,0,2023-07-13
4776,4776,Enterprise,999,0,2024-04-22
4777,4777,Professional,999,0,2024-03-31
4778,4778,Professional,49,0,2023-03-22
4779,4779,Enterprise,199,0,2024-10-04
4780,4780,Enterprise,199,0,2024-01-04
4781,4781,Professional,499,0,2024-07-19
4782,4782,Basic,49,0,2023-03-30
4783,4783,Basic,999,0,2024-01-08
4784,4784,Enterprise,49,0,2024-01-18
4785,4785,Basic,199,0,2024-03-09
4786,4786,Basic,49,0,2023-02-26
4787,4787,Basic,499,0,2024-04-07
4788,4788,Basic,199,0,2024-10-15
4789,4789,Professional,999,0,2024-01-13
4790,4790,Professional,499,1,2024-10-03
4791,4791,Enterprise,49,0,2023-01-21
4792,4792,Basic,999,0,2023-02-01
4793,4793,Professional,199,0,2023-02-02
4794,4794,Enterprise,999,0,2024-08-16
4795,4795,Basic,999,0,2023-06-05
4796,4796,Professional,999,0,2024-05-15
4797,4797,Professional,499,0,2024-03-26
4798,4798,Enterprise,199,0,2024-08-19
4799,4799,Professional,99,1,2023-07-22
4800,4800,Enterprise,999,0,2023-04-28
4801,4801,Basic,49,0,2024-11-29
4802,4802,Professional,49,0,2023-01-11
4803,4803,Professional,99,0,2023-08-23
4804,4804,Professional,999,1,2023-09-24
4805,4805,Enterprise,49,0,2023-11-04
4806,4806,Professional,499,0,2023-01-25
4807,4807,Basic,49,0,2023-12-09
4808,4808,Enterprise,199,0,2024-07-03
4809,4809,Enterprise,999,0,2024-01-23
4810,4810,Basic,99,0,2023-10-20
4811,4811,Professional,999,0,2024-08-28
4812,4812,Professional,199,0,2024-08-24
4813,4813,Basic,49,0,2023-09-23
4814,4814,Professional,49,0,2023-08-27
4815,4815,Enterprise,99,0,2023-08-26
4816,4816,Enterprise,999,0,2024-05-18
4817,4817,Professional,999,1,2024-01-18
4818,4818,Enterprise,199,0,2023-01-23
4819,4819,Professional,999,1,2023-05-07
4820,4820,Basic,199,0,2024-06-06
4821,4821,Enterprise,99,0,2023-06-09
4822,4822,Basic,999,0,2024-08-04
4823,4823,Professional,99,1,2024-09-17
4824,4824,Basic,49,1,2023-03-10
4825,4825,Enterprise,49,0,2023-01-27
4826,4826,Professional,49,0,2023-05-01
4827,4827,Professional,199,1,2023-04-06
4828,4828,Basic,49,0,2023-03-08
4829,4829,Professional,499,1,2023-06-20
4830,4830,Professional,99,1,2023-06-19
4831,4831,Enterprise,99,0,2024-05-21
4832,4832,Professional,499,0,2023-04-02
4833,4833,Professional,199,0,2024-07-21
4834,4834,Professional,99,0,2023-12-11
4835,4835,Professional,999,0,2024-01-24
4836,4836,Professional,49,0,2023-01-06
4837,4837,Professional,99,0,2023-07-10
4838,4838,Professional,999,0,2024-03-09
4839,4839,Professional,49,0,2023-05-06
4840,4840,Professional,199,0,2024-11-25
4841,4841,Professional,199,1,2023-10-14
4842,4842,Enterprise,999,0,2023-02-11
4843,4843,Enterprise,99,0,2024-05-27
4844,4844,Professional,999,0,2023-07-24
4845,4845,Basic,99,0,2024-02-17
4846,4846,Enterprise,199,0,2024-11-02
4847,4847,Enterprise,499,0,2024-07-29
4848,4848,Enterprise,49,0,2023-12-03
4849,4849,Professional,99,0,2024-02-19
4850,4850,Enterprise,999,0,2024-07-19
4851,4851,Professional,999,0,2024-10-31
4852,4852,Professional,49,0,2023-02-18
4853,4853,Professional,199,0,2024-03-17
4854,4854,Enterprise,49,0,2024-11-04
4855,4855,Professional,49,0,2024-09-17
4856,4856,Enterprise,99,1,2023-11-07
4857,4857,Professional,499,0,2024-07-09
4858,4858,Basic,49,0,2023-08-02
4859,4859,Professional,999,0,2024-10-28
4860,4860,Professional,199,0,2024-11-07
4861,4861,Enterprise,199,0,2024-10-05
4862,4862,Enterprise,999,0,2024-08-26
4863,4863,Enterprise,999,1,2024-03-21
4864,4864,Professional,199,0,2023-02-25
4865,4865,Basic,499,1,2023-08-19
4866,4866,Basic,999,0,2023-05-17
4867,4867,Professional,199,0,2023-08-03
4868,4868,Basic,49,0,2023-01-30
4869,4869,Basic,999,0,2023-09-30
4870,4870,Basic,999,0,2024-09-05
4871,4871,Enterprise,499,0,2024-09-26
4872,4872,Enterprise,199,0,2023-05-16
4873,4873,Professional,49,0,2024-08-23
4874,4874,Basic,199,0,2024-03-29
4875,4875,Professional,99,0,2023-11-07
4876,4876,Enterprise,499,1,2024-06-02
4877,4877,Enterprise,499,0,2024-08-25
4878,4878,Enterprise,99,0,2024-11-21
4879,4879,Professional,199,0,2024-11-03
4880,4880,Professional,999,0,2024-05-27
4881,4881,Professional,99,0,2023-06-17
4882,4882,Basic,199,0,2023-08-21
4883,4883,Professional,499,0,2024-11-18
4884,4884,Basic,99,0,2023-08-19
4885,4885,Basic,999,0,2024-05-14
4886,4886,Professional,999,0,2024-05-13
4887,4887,Professional,49,0,2023-02-12
4888,4888,Enterprise,499,1,2023-12-03
4889,4889,Professional,99,0,2023-04-30
4890,4890,Professional,99,0,2024-08-12
4891,4891,Basic,499,0,2024-04-17
4892,4892,Professional,499,0,2024-10-27
4893,4893,Basic,499,0,2023-03-17
4894,4894,Enterprise,99,0,2023-07-10
4895,4895,Enterprise,99,0,2024-02-17
4896,4896,Enterprise,99,0,2024-07-16
4897,4897,Enterprise,199,0,2024-03-08
4898,4898,Professional,999,0,2023-05-20
4899,4899,Professional,199,1,2023-01-05
4900,4900,Enterprise,499,0,2024-06-30
4901,4901,Professional,199,0,2023-10-27
4902,4902,Enterprise,99,1,2024-09-25
4903,4903,Enterprise,999,1,2023-12-30
4904,4904,Enterprise,199,0,2023-02-06
4905,4905,Basic,999,0,2023-04-04
4906,4906,Professional,999,0,2023-08-07
4907,4907,Basic,999,0,2023-01-23
4908,4908,Basic,199,0,2023-06-16
4909,4909,Basic,49,0,2024-08-29
4910,4910,Basic,999,0,2024-08-11
4911,4911,Professional,99,0,2024-06-24
4912,4912,Enterprise,99,0,2023-10-24
4913,4913,Enterprise,999,0,2024-04-22
4914,4914,Professional,49,0,2024-08-16
4915,4915,Enterprise,199,0,2024-06-14
4916,4916,Enterprise,199,0,2024-08-04
4917,4917,Enterprise,49,0,2024-10-20
4918,4918,Basic,999,1,2024-10-31
4919,4919,Professional,99,1,2024-06-10
4920,4920,Professional,199,0,2024-03-22
4921,4921,Professional,999,1,2024-03-20
4922,4922,Professional,999,0,2023-02-09
4923,4923,Basic,999,0,2024-06-09
4924,4924,Professional,99,0,2023-06-21
4925,4925,Basic,99,0,2024-06-21
4926,4926,Enterprise,99,0,2024-03-30
4927,4927,Professional,49,0,2024-08-13
4928,4928,Enterprise,999,0,2023-04-28
4929,4929,Basic,199,0,2024-01-27
4930,4930,Enterprise,49,0,2024-05-29
4931,4931,Basic,199,0,2024-03-15
4932,4932,Basic,49,0,2023-01-31
4933,4933,Basic,49,1,2023-03-13
4934,4934,Basic,999,0,2024-09-09
4935,4935,Enterprise,499,0,2023-04-04
4936,4936,Professional,99,0,2023-05-20
4937,4937,Basic,499,0,2024-02-26
4938,4938,Enterprise,99,0,2024-05-15
4939,4939,Basic,499,0,2023-04-04
4940,4940,Professional,999,0,2024-09-11
4941,4941,Basic,199,0,2023-06-10
4942,4942,Basic,499,0,2024-02-29
4943,4943,Basic,499,0,2024-04-15
4944,4944,Professional,99,0,2024-03-31
4945,4945,Professional,499,0,2024-03-15
4946,4946,Basic,49,0,2023-10-20
4947,4947,Enterprise,499,1,2023-08-11
4948,4948,Professional,999,0,2023-08-23
4949,4949,Basic,199,0,2024-05-23
4950,4950,Basic,199,0,2024-07-23
4951,4951,Basic,49,0,2023-01-11
4952,4952,Enterprise,99,0,2024-07-24
4953,4953,Basic,499,0,2024-09-16
4954,4954,Professional,199,1,2024-10-08
4955,4955,Basic,99,0,2023-01-04
4956,4956,Professional,999,1,2024-08-25
4957,4957,Professional,99,0,2024-05-12
4958,4958,Enterprise,99,0,2024-01-13
4959,4959,Basic,49,0,2024-01-12
4960,4960,Professional,99,1,2023-08-28
4961,4961,Basic,99,1,2024-10-01
4962,4962,Basic,199,0,2023-01-24
4963,4963,Professional,199,0,2023-02-08
4964,4964,Enterprise,99,0,2023-02-28
4965,4965,Professional,999,0,2024-06-06
4966,4966,Enterprise,999,0,2023-08-13
4967,4967,Enterprise,49,0,2024-08-08
4968,4968,Enterprise,499,1,2024-01-19
4969,4969,Enterprise,199,0,2024-05-18
4970,4970,Professional,99,0,2024-11-27
4971,4971,Basic,499,0,2023-03-07
4972,4972,Enterprise,199,0,2023-01-06
4973,4973,Enterprise,999,0,2024-05-23
4974,4974,Professional,499,0,2024-02-17
4975,4975,Enterprise,199,0,2024-11-10
4976,4976,Basic,49,0,2023-06-25
4977,4977,Professional,99,0,2024-02-13
4978,4978,Enterprise,99,0,2023-08-09
4979,4979,Enterprise,499,0,2023-05-04
4980,4980,Basic,999,0,2023-02-17
4981,4981,Enterprise,99,0,2023-05-02
4982,4982,Basic,49,1,2023-10-19
4983,4983,Enterprise,999,0,2024-03-03
4984,4984,Enterprise,99,0,2023-04-15
4985,4985,Professional,499,0,2023-06-23
4986,4986,Enterprise,499,0,2023-04-30
4987,4987,Professional,99,0,2024-10-15
4988,4988,Professional,49,1,2024-03-12
4989,4989,Basic,499,0,2024-04-09
4990,4990,Enterprise,99,0,2024-02-14
4991,4991,Basic,499,0,2024-06-20
4992,4992,Professional,49,0,2023-02-01
4993,4993,Professional,99,1,2023-04-25
4994,4994,Basic,99,0,2024-07-05
4995,4995,Enterprise,99,0,2024-01-20
4996,4996,Professional,499,0,2024-08-26
4997,4997,Enterprise,99,1,2024-06-23
4998,4998,Enterprise,999,0,2024-05-12
4999,4999,Enterprise,999,0,2023-01-12
